sub_id,customer_id,product_code,product_category,start_date,end_date,monthly_recurring_revenue,contract_period,auto_renewal
SUB-00559-001,SME-2024-00559,SME-BROADBAND-30,Broadband,2023-09-04,,2321564,12,True
SUB-00559-002,SME-2024-00559,SME-DEDICATED-50,Internet Dedicated,2024-10-04,,1575279,12,True
SUB-00560-001,SME-2024-00560,SME-BROADBAND-30,Broadband,2026-04-03,,649298,12,False
SUB-00561-001,SME-2024-00561,SME-BROADBAND-30,Broadband,2026-05-03,,2464629,12,False
SUB-00562-001,SME-2024-00562,SME-DEDICATED-50,Internet Dedicated,2020-12-19,,1479957,6,True
SUB-00562-002,SME-2024-00562,SME-IOT-STARTER,IoT Package,2025-06-19,,1214672,24,False
SUB-00563-001,SME-2024-00563,SME-MANAGED-WIFI,Managed WiFi,2025-11-16,,1189974,12,False
SUB-00563-002,SME-2024-00563,SME-BUNDLE-BIZ,Bundle Business,2025-07-16,,5989211,12,False
SUB-00564-001,SME-2024-00564,SME-DEDICATED-50,Internet Dedicated,2024-08-17,,1227709,12,True
SUB-00565-001,SME-2024-00565,SME-IOT-STARTER,IoT Package,2025-11-19,,1377235,12,False
SUB-00565-002,SME-2024-00565,SME-DEDICATED-100,Internet Dedicated,2022-03-19,,3281630,12,True
SUB-00565-003,SME-2024-00565,SME-MANAGED-WIFI,Managed WiFi,2026-04-19,,2217716,12,False
SUB-00566-001,SME-2024-00566,SME-CLOUD-BASIC,Cloud Service,2025-11-12,,2035120,12,False
SUB-00567-001,SME-2024-00567,SME-BUNDLE-BIZ,Bundle Business,2020-11-18,,7478626,12,True
SUB-00567-002,SME-2024-00567,SME-BROADBAND-30,Broadband,2021-04-18,,2587644,12,True
SUB-00568-001,SME-2024-00568,SME-UC-BASIC,Unified Communication,2021-05-11,,1970428,12,True
SUB-00568-002,SME-2024-00568,SME-BROADBAND-30,Broadband,2021-11-11,,985004,12,True
SUB-00569-001,SME-2024-00569,SME-DEDICATED-100,Internet Dedicated,2025-11-17,,4359948,12,False
SUB-00570-001,SME-2024-00570,SME-DEDICATED-50,Internet Dedicated,2021-12-21,,3474649,12,True
SUB-00571-001,SME-2024-00571,SME-MANAGED-WIFI,Managed WiFi,2021-08-21,,1531367,24,True
SUB-00571-002,SME-2024-00571,SME-CLOUD-BASIC,Cloud Service,2025-12-21,,1176976,24,False
SUB-00572-001,SME-2024-00572,SME-MANAGED-WIFI,Managed WiFi,2026-05-27,,3125562,24,False
SUB-00572-002,SME-2024-00572,SME-CLOUD-PRO,Cloud Service,2023-02-27,,5850790,12,True
SUB-00573-001,SME-2024-00573,SME-MANAGED-WIFI,Managed WiFi,2024-08-20,,1429458,24,True
SUB-00574-001,SME-2024-00574,SME-BUNDLE-BIZ,Bundle Business,2024-09-19,,11009777,12,True
SUB-00575-001,SME-2024-00575,SME-BUNDLE-BIZ,Bundle Business,2021-07-16,2021-10-16,10069154,24,True
SUB-00576-001,SME-2024-00576,SME-DEDICATED-50,Internet Dedicated,2023-01-28,,5243023,12,True
SUB-00577-001,SME-2024-00577,SME-UC-BASIC,Unified Communication,2024-10-09,,3027005,12,True
SUB-00578-001,SME-2024-00578,SME-IOT-STARTER,IoT Package,2025-09-22,,999967,12,False
SUB-00578-002,SME-2024-00578,SME-BUNDLE-BIZ,Bundle Business,2023-09-22,,5789708,12,True
SUB-00579-001,SME-2024-00579,SME-IOT-STARTER,IoT Package,2023-09-17,,1394174,12,True
SUB-00580-001,SME-2024-00580,SME-DEDICATED-50,Internet Dedicated,2020-04-27,,4041272,6,True
SUB-00581-001,SME-2024-00581,SME-MANAGED-WIFI,Managed WiFi,2023-06-15,,1984650,12,True
SUB-00582-001,SME-2024-00582,SME-DEDICATED-50,Internet Dedicated,2024-10-15,,2978569,12,True
SUB-00582-002,SME-2024-00582,SME-DEDICATED-100,Internet Dedicated,2025-01-15,,8812522,24,False
SUB-00583-001,SME-2024-00583,SME-UC-BASIC,Unified Communication,2021-09-30,,2218303,6,True
SUB-00584-001,SME-2024-00584,SME-MANAGED-WIFI,Managed WiFi,2023-05-06,,1561638,12,True
SUB-00584-002,SME-2024-00584,SME-DEDICATED-100,Internet Dedicated,2023-10-06,,5618149,24,True
SUB-00585-001,SME-2024-00585,SME-BROADBAND-30,Broadband,2022-07-13,,1285542,6,True
SUB-00586-001,SME-2024-00586,SME-CLOUD-BASIC,Cloud Service,2023-03-28,,1626923,12,True
SUB-00587-001,SME-2024-00587,SME-BROADBAND-50,Broadband,2020-09-24,,1958771,6,True
SUB-00588-001,SME-2024-00588,SME-IOT-STARTER,IoT Package,2022-07-06,,510367,24,True
SUB-00589-001,SME-2024-00589,SME-BROADBAND-30,Broadband,2026-04-06,,801543,12,False
SUB-00590-001,SME-2024-00590,SME-CLOUD-BASIC,Cloud Service,2024-03-31,,2130831,12,True
SUB-00590-002,SME-2024-00590,SME-BROADBAND-30,Broadband,2024-12-31,,2356052,24,True
SUB-00591-001,SME-2024-00591,SME-CLOUD-PRO,Cloud Service,2026-05-10,,1677692,6,False
SUB-00592-001,SME-2024-00592,SME-BROADBAND-30,Broadband,2022-07-23,,2586444,12,True
SUB-00593-001,SME-2024-00593,SME-DEDICATED-50,Internet Dedicated,2025-07-17,,3892160,12,False
SUB-00593-002,SME-2024-00593,SME-UC-BASIC,Unified Communication,2025-09-17,,1601190,12,False
SUB-00594-001,SME-2024-00594,SME-MANAGED-WIFI,Managed WiFi,2025-09-04,,1694506,12,False
SUB-00595-001,SME-2024-00595,SME-CLOUD-PRO,Cloud Service,2023-02-13,,2904661,12,True
SUB-00595-002,SME-2024-00595,SME-UC-BASIC,Unified Communication,2026-04-13,,1548972,12,False
SUB-00595-003,SME-2024-00595,SME-BROADBAND-50,Broadband,2025-09-13,,940371,24,False
SUB-00596-001,SME-2024-00596,SME-CLOUD-PRO,Cloud Service,2026-04-01,,2281485,6,False
SUB-00597-001,SME-2024-00597,SME-BROADBAND-30,Broadband,2020-09-14,,1825997,12,True
SUB-00597-002,SME-2024-00597,SME-DEDICATED-50,Internet Dedicated,2024-12-14,,5349477,24,False
SUB-00597-003,SME-2024-00597,SME-CLOUD-BASIC,Cloud Service,2021-11-14,,2433870,12,True
SUB-00598-001,SME-2024-00598,SME-CLOUD-BASIC,Cloud Service,2026-06-27,,2392323,6,False
SUB-00598-002,SME-2024-00598,SME-DEDICATED-50,Internet Dedicated,2025-05-27,,5050951,24,True
SUB-00598-003,SME-2024-00598,SME-CLOUD-PRO,Cloud Service,2025-10-27,,4042130,12,False
SUB-00599-001,SME-2024-00599,SME-IOT-STARTER,IoT Package,2020-05-20,,1185011,12,True
SUB-00600-001,SME-2024-00600,SME-MANAGED-WIFI,Managed WiFi,2026-04-15,,1570830,12,False
SUB-00601-001,SME-2024-00601,SME-DEDICATED-100,Internet Dedicated,2026-02-08,,3055204,24,False
SUB-00602-001,SME-2024-00602,SME-UC-BASIC,Unified Communication,2026-06-08,,2427952,12,True
SUB-00602-002,SME-2024-00602,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,632997,24,False
SUB-00603-001,SME-2024-00603,SME-UC-BASIC,Unified Communication,2026-06-10,,2689435,24,False
SUB-00604-001,SME-2024-00604,SME-BROADBAND-30,Broadband,2026-02-06,,1139043,12,True
SUB-00605-001,SME-2024-00605,SME-UC-BASIC,Unified Communication,2026-06-15,,956643,6,True
SUB-00606-001,SME-2024-00606,SME-MANAGED-WIFI,Managed WiFi,2026-05-28,,1031260,6,True
SUB-00606-002,SME-2024-00606,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,8464467,12,False
SUB-00606-003,SME-2024-00606,SME-UC-BASIC,Unified Communication,2026-06-15,,2111128,12,False
SUB-00607-001,SME-2024-00607,SME-MANAGED-WIFI,Managed WiFi,2026-06-06,,2322726,6,True
SUB-00608-001,SME-2024-00608,SME-UC-BASIC,Unified Communication,2026-01-08,,2162044,12,True
SUB-00609-001,SME-2024-00609,SME-DEDICATED-100,Internet Dedicated,2026-02-28,,6300371,6,True
SUB-00609-002,SME-2024-00609,SME-BROADBAND-50,Broadband,2026-06-15,,3200440,12,False
SUB-00610-001,SME-2024-00610,SME-CLOUD-BASIC,Cloud Service,2026-01-17,,928846,12,True
SUB-00611-001,SME-2024-00611,SME-IOT-STARTER,IoT Package,2026-06-15,,2144718,12,True
SUB-00612-001,SME-2024-00612,SME-CLOUD-BASIC,Cloud Service,2026-04-03,,2270046,12,True
SUB-00613-001,SME-2024-00613,SME-DEDICATED-50,Internet Dedicated,2026-05-22,,2028394,12,True
SUB-00613-002,SME-2024-00613,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,1455396,12,True
SUB-00614-001,SME-2024-00614,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,7910208,12,True
SUB-00615-001,SME-2024-00615,SME-BROADBAND-50,Broadband,2026-03-03,,4191430,12,True
SUB-00615-002,SME-2024-00615,SME-BROADBAND-30,Broadband,2026-06-15,,2127997,12,True
SUB-00616-001,SME-2024-00616,SME-BUNDLE-BIZ,Bundle Business,2026-03-21,,4712825,6,True
SUB-00616-002,SME-2024-00616,SME-CLOUD-PRO,Cloud Service,2026-06-15,,2127665,12,False
SUB-00617-001,SME-2024-00617,SME-MANAGED-WIFI,Managed WiFi,2026-05-07,,2275796,24,True
SUB-00618-001,SME-2024-00618,SME-BROADBAND-30,Broadband,2026-04-15,,602945,6,True
SUB-00618-002,SME-2024-00618,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,8735163,12,True
SUB-00619-001,SME-2024-00619,SME-DEDICATED-100,Internet Dedicated,2026-06-02,,7977819,6,False
SUB-00620-001,SME-2024-00620,SME-BUNDLE-BIZ,Bundle Business,2026-05-27,,3437129,12,True
SUB-00621-001,SME-2024-00621,SME-CLOUD-PRO,Cloud Service,2026-03-23,,1910707,24,True
SUB-00621-002,SME-2024-00621,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,6452178,24,True
SUB-00622-001,SME-2024-00622,SME-DEDICATED-50,Internet Dedicated,2026-04-10,,4484427,12,False
SUB-00623-001,SME-2024-00623,SME-BROADBAND-50,Broadband,2026-05-10,,3588699,6,True
SUB-00623-002,SME-2024-00623,SME-UC-BASIC,Unified Communication,2026-06-15,,1828124,6,True
SUB-00624-001,SME-2024-00624,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,2458442,24,True
SUB-00625-001,SME-2024-00625,SME-UC-BASIC,Unified Communication,2026-05-23,,3327821,12,True
SUB-00625-002,SME-2024-00625,SME-IOT-STARTER,IoT Package,2026-06-15,,1294175,12,True
SUB-00626-001,SME-2024-00626,SME-BUNDLE-BIZ,Bundle Business,2026-05-26,,6590643,12,False
SUB-00626-002,SME-2024-00626,SME-CLOUD-PRO,Cloud Service,2026-06-15,,4353511,24,False
SUB-00627-001,SME-2024-00627,SME-IOT-STARTER,IoT Package,2026-06-11,,1656647,24,True
SUB-00628-001,SME-2024-00628,SME-DEDICATED-50,Internet Dedicated,2026-04-04,,4274459,24,False
SUB-00629-001,SME-2024-00629,SME-BROADBAND-30,Broadband,2026-03-22,,1611325,12,True
SUB-00630-001,SME-2024-00630,SME-DEDICATED-100,Internet Dedicated,2026-01-31,,7037917,12,False
SUB-00631-001,SME-2024-00631,SME-DEDICATED-100,Internet Dedicated,2026-03-09,,8896273,12,True
SUB-00632-001,SME-2024-00632,SME-BROADBAND-50,Broadband,2026-01-20,,1563633,12,False
SUB-00633-001,SME-2024-00633,SME-BROADBAND-30,Broadband,2026-04-01,,2612105,24,False
SUB-00634-001,SME-2024-00634,SME-CLOUD-PRO,Cloud Service,2026-03-02,,4959135,24,True
SUB-00635-001,SME-2024-00635,SME-MANAGED-WIFI,Managed WiFi,2026-04-18,,1484072,6,True
SUB-00635-002,SME-2024-00635,SME-IOT-STARTER,IoT Package,2026-06-15,,1096175,24,True
SUB-00636-001,SME-2024-00636,SME-IOT-STARTER,IoT Package,2026-04-02,,865568,12,False
SUB-00637-001,SME-2024-00637,SME-UC-BASIC,Unified Communication,2026-04-20,,2619621,6,True
SUB-00638-001,SME-2024-00638,SME-DEDICATED-100,Internet Dedicated,2026-05-21,,7722936,12,True
SUB-00639-001,SME-2024-00639,SME-BUNDLE-BIZ,Bundle Business,2026-04-25,,3503803,12,True
SUB-00639-002,SME-2024-00639,SME-IOT-STARTER,IoT Package,2026-06-15,,1950370,6,False
SUB-00640-001,SME-2024-00640,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,2013124,12,True
SUB-00641-001,SME-2024-00641,SME-DEDICATED-100,Internet Dedicated,2026-01-23,,7890645,12,True
SUB-00641-002,SME-2024-00641,SME-BROADBAND-30,Broadband,2026-06-15,,1672606,12,True
SUB-00642-001,SME-2024-00642,SME-BUNDLE-BIZ,Bundle Business,2026-06-08,,5366652,12,True
SUB-00643-001,SME-2024-00643,SME-IOT-STARTER,IoT Package,2026-04-20,,2077283,6,True
SUB-00644-001,SME-2024-00644,SME-DEDICATED-100,Internet Dedicated,2026-01-04,,5581289,6,True
SUB-00645-001,SME-2024-00645,SME-IOT-STARTER,IoT Package,2026-05-15,,1692217,12,True
SUB-00646-001,SME-2024-00646,SME-CLOUD-BASIC,Cloud Service,2026-05-05,,1969263,12,True
SUB-00646-002,SME-2024-00646,SME-BROADBAND-50,Broadband,2026-06-15,,4133140,12,True
SUB-00647-001,SME-2024-00647,SME-DEDICATED-50,Internet Dedicated,2026-02-27,,2730942,12,True
SUB-00647-002,SME-2024-00647,SME-BROADBAND-50,Broadband,2026-06-15,,2930857,12,True
SUB-00648-001,SME-2024-00648,SME-BUNDLE-BIZ,Bundle Business,2026-02-26,,7204010,12,True
SUB-00649-001,SME-2024-00649,SME-BUNDLE-BIZ,Bundle Business,2026-02-21,,4063514,12,False
SUB-00650-001,SME-2024-00650,SME-BUNDLE-BIZ,Bundle Business,2026-04-02,,6249136,12,False
SUB-00650-002,SME-2024-00650,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,2420855,12,True
SUB-00650-003,SME-2024-00650,SME-BROADBAND-50,Broadband,2026-06-15,,3385122,12,True
SUB-00651-001,SME-2024-00651,SME-BROADBAND-30,Broadband,2026-03-13,,2288587,24,True
SUB-00652-001,SME-2024-00652,SME-BUNDLE-BIZ,Bundle Business,2026-03-21,,5061756,24,False
SUB-00653-001,SME-2024-00653,SME-CLOUD-BASIC,Cloud Service,2026-02-14,,842841,12,True
SUB-00654-001,SME-2024-00654,SME-DEDICATED-50,Internet Dedicated,2026-03-31,,5062564,12,True
SUB-00655-001,SME-2024-00655,SME-CLOUD-PRO,Cloud Service,2026-05-01,,3601177,12,False
SUB-00655-002,SME-2024-00655,SME-BROADBAND-50,Broadband,2026-06-15,,2675748,12,False
SUB-00656-001,SME-2024-00656,SME-CLOUD-BASIC,Cloud Service,2026-02-14,,1057471,24,True
SUB-00657-001,SME-2024-00657,SME-UC-BASIC,Unified Communication,2026-03-07,,3594620,12,True
SUB-00658-001,SME-2024-00658,SME-DEDICATED-100,Internet Dedicated,2026-02-12,,7828157,12,True
SUB-00659-001,SME-2024-00659,SME-CLOUD-PRO,Cloud Service,2026-01-25,,4476742,12,True
SUB-00660-001,SME-2024-00660,SME-MANAGED-WIFI,Managed WiFi,2026-04-18,,3111639,6,True
SUB-00660-002,SME-2024-00660,SME-IOT-STARTER,IoT Package,2026-06-15,,2082068,12,True
SUB-00661-001,SME-2024-00661,SME-CLOUD-PRO,Cloud Service,2026-02-26,,3478101,12,False
SUB-00662-001,SME-2024-00662,SME-MANAGED-WIFI,Managed WiFi,2026-06-14,,1357794,6,False
SUB-00663-001,SME-2024-00663,SME-IOT-STARTER,IoT Package,2026-03-14,,1443305,12,True
SUB-00664-001,SME-2024-00664,SME-IOT-STARTER,IoT Package,2026-06-15,,862312,24,True
SUB-00665-001,SME-2024-00665,SME-IOT-STARTER,IoT Package,2026-04-19,,1497019,12,True
SUB-00665-002,SME-2024-00665,SME-UC-BASIC,Unified Communication,2026-06-15,,3091294,12,False
SUB-00665-003,SME-2024-00665,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,3206771,12,True
SUB-00666-001,SME-2024-00666,SME-BUNDLE-BIZ,Bundle Business,2026-02-02,,4986612,12,True
SUB-00667-001,SME-2024-00667,SME-MANAGED-WIFI,Managed WiFi,2026-02-24,,2433612,12,True
SUB-00668-001,SME-2024-00668,SME-CLOUD-BASIC,Cloud Service,2026-04-09,,1578579,6,True
SUB-00669-001,SME-2024-00669,SME-UC-BASIC,Unified Communication,2026-03-18,,756918,6,False
SUB-00670-001,SME-2024-00670,SME-DEDICATED-100,Internet Dedicated,2026-03-24,,5951126,24,False
SUB-00671-001,SME-2024-00671,SME-UC-BASIC,Unified Communication,2026-04-11,,2821682,6,True
SUB-00672-001,SME-2024-00672,SME-BROADBAND-50,Broadband,2026-01-25,,2362560,24,True
SUB-00672-002,SME-2024-00672,SME-BROADBAND-30,Broadband,2026-05-25,,588828,12,True
SUB-00673-001,SME-2024-00673,SME-UC-BASIC,Unified Communication,2026-02-21,,3484322,6,True
SUB-00674-001,SME-2024-00674,SME-UC-BASIC,Unified Communication,2026-06-13,,796943,24,True
SUB-00675-001,SME-2024-00675,SME-UC-BASIC,Unified Communication,2026-01-22,,1277397,12,True
SUB-00675-002,SME-2024-00675,SME-BROADBAND-50,Broadband,2026-06-15,,1003727,12,False
SUB-00676-001,SME-2024-00676,SME-UC-BASIC,Unified Communication,2026-06-15,,2451259,24,False
SUB-00677-001,SME-2024-00677,SME-CLOUD-PRO,Cloud Service,2026-01-21,,2620504,24,True
SUB-00678-001,SME-2024-00678,SME-CLOUD-BASIC,Cloud Service,2026-03-07,,1312351,12,False
SUB-00679-001,SME-2024-00679,SME-DEDICATED-100,Internet Dedicated,2026-05-07,,4506904,12,False
SUB-00679-002,SME-2024-00679,SME-UC-BASIC,Unified Communication,2026-06-15,,2388011,24,True
SUB-00680-001,SME-2024-00680,SME-CLOUD-BASIC,Cloud Service,2026-04-18,,908185,12,False
SUB-00681-001,SME-2024-00681,SME-BUNDLE-BIZ,Bundle Business,2026-05-27,,9368306,12,True
SUB-00682-001,SME-2024-00682,SME-IOT-STARTER,IoT Package,2026-01-19,,593645,12,True
SUB-00683-001,SME-2024-00683,SME-BROADBAND-50,Broadband,2026-03-29,,2697858,24,True
SUB-00684-001,SME-2024-00684,SME-UC-BASIC,Unified Communication,2026-02-25,,1243468,12,False
SUB-00684-002,SME-2024-00684,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,5631312,6,False
SUB-00685-001,SME-2024-00685,SME-BROADBAND-50,Broadband,2026-02-15,,1237642,24,False
SUB-00686-001,SME-2024-00686,SME-BROADBAND-30,Broadband,2026-01-19,,1336973,12,False
SUB-00687-001,SME-2024-00687,SME-MANAGED-WIFI,Managed WiFi,2026-06-13,,715164,24,False
SUB-00688-001,SME-2024-00688,SME-CLOUD-PRO,Cloud Service,2026-02-26,,5008817,12,True
SUB-00689-001,SME-2024-00689,SME-DEDICATED-50,Internet Dedicated,2026-06-04,,1400246,12,True
SUB-00689-002,SME-2024-00689,SME-BROADBAND-30,Broadband,2026-06-15,,1428019,24,False
SUB-00690-001,SME-2024-00690,SME-CLOUD-PRO,Cloud Service,2026-03-13,,4630845,24,False
SUB-00691-001,SME-2024-00691,SME-CLOUD-BASIC,Cloud Service,2026-01-07,,1789499,12,True
SUB-00691-002,SME-2024-00691,SME-UC-BASIC,Unified Communication,2026-04-07,,3454039,24,True
SUB-00691-003,SME-2024-00691,SME-DEDICATED-50,Internet Dedicated,2026-06-15,,2152304,6,True
SUB-00692-001,SME-2024-00692,SME-IOT-STARTER,IoT Package,2026-02-03,,1746536,12,True
SUB-00692-002,SME-2024-00692,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,2604278,6,True
SUB-00693-001,SME-2024-00693,SME-IOT-STARTER,IoT Package,2026-03-06,,1109048,12,True
SUB-00693-002,SME-2024-00693,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,5571944,12,False
SUB-00694-001,SME-2024-00694,SME-BUNDLE-BIZ,Bundle Business,2026-02-23,,10550120,24,False
SUB-00695-001,SME-2024-00695,SME-BROADBAND-30,Broadband,2026-04-09,,1259930,24,True
SUB-00696-001,SME-2024-00696,SME-BROADBAND-30,Broadband,2026-01-08,,1238102,12,True
SUB-00697-001,SME-2024-00697,SME-BROADBAND-50,Broadband,2026-03-18,,3735172,12,True
SUB-00698-001,SME-2024-00698,SME-CLOUD-PRO,Cloud Service,2026-05-10,,2336592,24,False
SUB-00698-002,SME-2024-00698,SME-BROADBAND-50,Broadband,2026-06-15,,4157240,12,False
SUB-00699-001,SME-2024-00699,SME-DEDICATED-100,Internet Dedicated,2026-04-29,,3668185,12,False
SUB-00700-001,SME-2024-00700,SME-BROADBAND-50,Broadband,2026-06-11,,2326972,12,True
SUB-00701-001,SME-2024-00701,SME-BUNDLE-BIZ,Bundle Business,2026-06-10,,3841207,12,False
SUB-00701-002,SME-2024-00701,SME-BROADBAND-30,Broadband,2026-06-15,,1943532,6,True
SUB-00702-001,SME-2024-00702,SME-CLOUD-BASIC,Cloud Service,2026-02-02,,1246581,12,True
SUB-00703-001,SME-2024-00703,SME-BROADBAND-50,Broadband,2026-05-19,,997895,12,True
SUB-00704-001,SME-2024-00704,SME-UC-BASIC,Unified Communication,2026-03-26,,809437,12,False
SUB-00705-001,SME-2024-00705,SME-UC-BASIC,Unified Communication,2026-03-06,,1149699,12,False
SUB-00706-001,SME-2024-00706,SME-IOT-STARTER,IoT Package,2026-01-31,,554218,12,True
SUB-00707-001,SME-2024-00707,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,8665263,24,True
SUB-00707-002,SME-2024-00707,SME-IOT-STARTER,IoT Package,2026-06-15,,821068,24,False
SUB-00707-003,SME-2024-00707,SME-CLOUD-PRO,Cloud Service,2026-06-15,,4208547,12,True
SUB-00708-001,SME-2024-00708,SME-DEDICATED-50,Internet Dedicated,2026-01-12,,3439329,24,False
SUB-00709-001,SME-2024-00709,SME-BROADBAND-50,Broadband,2026-02-20,,3004977,12,True
SUB-00710-001,SME-2024-00710,SME-DEDICATED-100,Internet Dedicated,2026-03-18,,6769838,12,True
SUB-00711-001,SME-2024-00711,SME-DEDICATED-100,Internet Dedicated,2026-05-02,,6554275,24,True
SUB-00711-002,SME-2024-00711,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,6924284,24,True
SUB-00712-001,SME-2024-00712,SME-CLOUD-BASIC,Cloud Service,2026-05-15,,696127,12,True
SUB-00712-002,SME-2024-00712,SME-MANAGED-WIFI,Managed WiFi,2026-06-15,,2077064,12,True
SUB-00713-001,SME-2024-00713,SME-BUNDLE-BIZ,Bundle Business,2026-06-09,,8069739,6,False
SUB-00713-002,SME-2024-00713,SME-MANAGED-WIFI,Managed WiFi,2026-06-15,,2883029,12,True
SUB-00714-001,SME-2024-00714,SME-BROADBAND-30,Broadband,2026-01-21,,2512576,12,False
SUB-00715-001,SME-2024-00715,SME-IOT-STARTER,IoT Package,2026-04-11,,1916118,12,False
SUB-00715-002,SME-2024-00715,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,6431038,12,True
SUB-00716-001,SME-2024-00716,SME-CLOUD-PRO,Cloud Service,2026-04-10,,5734098,24,False
SUB-00716-002,SME-2024-00716,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,739166,12,True
SUB-00717-001,SME-2024-00717,SME-DEDICATED-100,Internet Dedicated,2026-04-13,,7409401,12,False
SUB-00718-001,SME-2024-00718,SME-DEDICATED-50,Internet Dedicated,2026-03-04,,3088164,12,True
SUB-00719-001,SME-2024-00719,SME-MANAGED-WIFI,Managed WiFi,2026-01-22,,1214464,6,True
SUB-00719-002,SME-2024-00719,SME-BROADBAND-50,Broadband,2026-05-22,,3304875,12,False
SUB-00720-001,SME-2024-00720,SME-MANAGED-WIFI,Managed WiFi,2026-06-04,,2419624,24,False
SUB-00721-001,SME-2024-00721,SME-DEDICATED-100,Internet Dedicated,2026-06-04,,8362248,12,True
SUB-00721-002,SME-2024-00721,SME-BROADBAND-50,Broadband,2026-06-15,,2000353,12,False
SUB-00722-001,SME-2024-00722,SME-BROADBAND-50,Broadband,2026-02-06,,2140350,6,False
SUB-00723-001,SME-2024-00723,SME-IOT-STARTER,IoT Package,2026-04-15,,449291,12,True
SUB-00723-002,SME-2024-00723,SME-DEDICATED-50,Internet Dedicated,2026-06-15,,4693044,6,True
SUB-00724-001,SME-2024-00724,SME-BROADBAND-30,Broadband,2026-05-19,,715472,12,True
SUB-00725-001,SME-2024-00725,SME-BUNDLE-BIZ,Bundle Business,2026-06-07,,6349449,6,True
SUB-00726-001,SME-2024-00726,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,3234949,24,True
SUB-00727-001,SME-2024-00727,SME-DEDICATED-50,Internet Dedicated,2026-02-26,,4470023,24,True
SUB-00727-002,SME-2024-00727,SME-BROADBAND-30,Broadband,2026-06-15,,1651318,24,True
SUB-00728-001,SME-2024-00728,SME-IOT-STARTER,IoT Package,2026-02-03,,2037514,6,True
SUB-00728-002,SME-2024-00728,SME-CLOUD-BASIC,Cloud Service,2026-06-03,,1139809,12,True
SUB-00729-001,SME-2024-00729,SME-DEDICATED-100,Internet Dedicated,2026-06-13,,7596012,12,True
SUB-00730-001,SME-2024-00730,SME-IOT-STARTER,IoT Package,2026-02-04,,1245669,24,True
SUB-00730-002,SME-2024-00730,SME-BROADBAND-30,Broadband,2026-06-15,,2732194,24,True
SUB-00730-003,SME-2024-00730,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,7846353,12,True
SUB-00731-001,SME-2024-00731,SME-BROADBAND-50,Broadband,2026-03-23,,4164649,6,False
SUB-00731-002,SME-2024-00731,SME-UC-BASIC,Unified Communication,2026-06-15,,3189574,12,True
SUB-00732-001,SME-2024-00732,SME-DEDICATED-50,Internet Dedicated,2026-02-21,,4924097,12,True
SUB-00733-001,SME-2024-00733,SME-CLOUD-BASIC,Cloud Service,2026-02-23,,2390678,12,False
SUB-00733-002,SME-2024-00733,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,7327176,6,True
SUB-00734-001,SME-2024-00734,SME-CLOUD-BASIC,Cloud Service,2026-04-06,,1667323,24,False
SUB-00735-001,SME-2024-00735,SME-MANAGED-WIFI,Managed WiFi,2026-01-16,,1037471,6,False
SUB-00736-001,SME-2024-00736,SME-DEDICATED-100,Internet Dedicated,2026-05-29,,2582691,24,True
SUB-00737-001,SME-2024-00737,SME-IOT-STARTER,IoT Package,2026-06-09,,1059959,12,False
SUB-00737-002,SME-2024-00737,SME-UC-BASIC,Unified Communication,2026-06-15,,1441039,12,True
SUB-00738-001,SME-2024-00738,SME-BROADBAND-50,Broadband,2026-01-15,,2903832,12,True
SUB-00738-002,SME-2024-00738,SME-DEDICATED-50,Internet Dedicated,2026-04-15,,1967290,12,True
SUB-00739-001,SME-2024-00739,SME-CLOUD-BASIC,Cloud Service,2026-05-27,,1257140,12,False
SUB-00739-002,SME-2024-00739,SME-MANAGED-WIFI,Managed WiFi,2026-06-15,,2563559,6,True
SUB-00740-001,SME-2024-00740,SME-BUNDLE-BIZ,Bundle Business,2026-04-03,,9782316,12,True
SUB-00741-001,SME-2024-00741,SME-BROADBAND-30,Broadband,2026-04-07,,2461616,12,True
SUB-00742-001,SME-2024-00742,SME-BUNDLE-BIZ,Bundle Business,2026-05-26,,4469000,12,True
SUB-00743-001,SME-2024-00743,SME-DEDICATED-50,Internet Dedicated,2026-06-05,,3747908,12,True
SUB-00744-001,SME-2024-00744,SME-BROADBAND-30,Broadband,2026-06-15,,1852695,24,True
SUB-00744-002,SME-2024-00744,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,2373097,12,True
